CUSTOMER_NAME,CUID,CUSTOMER_REF,ACCOUNT_NO,SERVICE_TYPE,COPF_ID,ORDER_TYPE ,OLD_COPF_ID,OPPORTUNITY_ID,SERVICE_ID,VIZNET_CIRCUIT_ID,COMMISSION_DATE ,TERMINATION_DATE ,CIRCUIT_SPEED,ACTION_TYPE,CURRENT ORDER STATUS,CIRCUIT STATUS,BSO_PROVIDER,BSO_ARRANGED_BY,INTERFACE,UNFR,BILLING_TYPE,SALES_PERSON_NAME,CONTACT PERSON,PHONE NO,EMAIL ID,PINCODE,CUSTOMER_ A_END,CUSTOMER_B_END,A_END_ ADDRESS,B_END_ADDRESS,COPF_VETTING_DATE,OPPORTUNITY_DATE,RFS DATE,CREATED BY,PSR Number,PSR Type,TASK_NUMBER,TASK_STATUS,ITEM_STAGE,ITEM_SUB_STAGE,ITEM_SUB_STAGE_DESCRIPTION,TASK READY DATE,ACTUAL_RELEASE_DATE,TASK READY DATE(New),ACTUAL_COMPLETION_DATE,WORK_QUEUE_ID,GROUP_NAME,PROGRAM MANAGER(M6),PROGRAM_MANAGER(POS),GINVOICE_DATE,ORDER_BOOKING_DATE,ORDER_BOOKING_DATE - OPPORTUNITY_DATE,GINVOICE_DATE-OPPORTUNITY_DATE,INVOICE_NUM,INVOICE_DATE,CURRENCY_CODE,OTC,ARC,MRC,Total _Order_Value,End MUX Node IP,End MUX Node Name,Jeopardy,Note,Task Status Accept,PSR_GENERATION_DATE,Last Mile Provider,B End Bso,Remarks,TAT,OLD_COPF(Latest),Customer Segment,SECS_ID,Tiger ID,International Crammer ID,NNI Identifier,DMS ID,Legal_Entity,Identifier(Partial Component ),LBT Number,TIN Number,IZO Private,Cloud Customer Ref number,Cloud Provider,Cloud Type,Parent Id,Parent Service Name,COPF_ID,Bifurcation Flag
35155,273124,35155_SP_TIP*001,INT005552,GVPN,392437,E2E,,872472,S_094COLO623012924614,,,,2 Mbps,NEW,Under Provisioning,Commissioning In Progress(New-Order),,VSNL,10-Base-T,,Billable,,International Contact,9999999999,a@a.com,999999,Colombo,Colombo,Colombo Colombo ,"VSNL Lanka Ltd. Garden View Room, Hotel taj samudra",,20-Aug-2015,30-Mar-2016,SDPUNE,2035735,SERVICE,22028516,Ready,Provisioning,CKTMAP,Circuit Mapping,21-Aug-2015 09:11:35 . AM,21-Mar-2016 05:45:02 . PM,21-Mar-2016 12:15:00 . PM,,AUTOTEST,AUTO_USER,Ravindra Kale,Ravindra Kale,,,,,TIP0316027168,02-Mar-2016,USD,7350,29814,1872,29814,,,,,NEW,21-Mar-2016 11:12:10 . PM,,,,1 Day : 0 Hr,,Carrier,35155,794511,,No,4d00272e800939bf,Tata Communications International Pte. Ltd,NA,,,No,,,,1550345,Global VPN,392437,Non-Portal Order
35316,283022,35316_ENT_TDU*001,INT004818,GVPN,430890,E2E,361857,924867,S_049MIND623011860214,,03-Jun-2015,31-Mar-2016,Others Mbps,TERMINATE,Termination In Progress,Termination In Progress,,VSNL,10-Base-T,,Billable,,International Contact,9999999999,a@a.com,999999,Minden,Frankfurt,Minden Minden ,Ancotel Building Kleyerstrabse 90 room 28,,17-Mar-2016,31-Mar-2016,SDPUNE,2283315,SERVICE,25724941,Ready,Provisioning,TERMAP,Termination Of Mapping,17-Mar-2016 02:41:42 . PM,17-Mar-2016 02:55:49 . PM,17-Mar-2016 09:25:48 . AM,,AUTOTEST,AUTO_USER,Tina Chaterjee,Tina Chaterjee,,,,,TDU0216002263,16-Feb-2016,EUR,141.93,2341.17,183.27,2341.17,,,,,NEW,17-Mar-2016 08:11:42 . PM,,,,11 Day : 0 Hr,,Enterprise,35316,773010,0,Yes,4d00272e8009bf79,Tata Communications Deutschland GmbH,NA,,,No,,,,,,430890,Non-Portal Order
35316,283022,35316_ENT_TDU*001,INT004818,GVPN,430265,E2E,361857,923972,S_049WEIL623011859329,,11-Jun-2015,31-Mar-2016,Others Mbps,TERMINATE,Termination In Progress,Termination In Progress,,VSNL,10-Base-T,,Billable,,International Contact,9999999999,a@a.com,999999,Weilburg,Frankfurt,Weilburg Weilburg ,Ancotel Building Kleyerstrabse 90 room 28,,14-Mar-2016,31-Mar-2016,SDPUNE,2279789,SERVICE,25673122,Ready,Provisioning,TERMAP,Termination Of Mapping,14-Mar-2016 06:33:58 . PM,14-Mar-2016 06:37:28 . PM,14-Mar-2016 01:07:22 . PM,,AUTOTEST,AUTO_USER,Tina Chaterjee,Tina Chaterjee,,,,,TDU0216002263,16-Feb-2016,EUR,141.93,2341.17,183.27,2341.17,,,,,NEW,15-Mar-2016 12:03:58 . AM,,,,14 Day : 0 Hr,,Enterprise,35316,00773002,0,Yes,4d00272e8009bd3a,Tata Communications Deutschland GmbH,NA,,,No,,,,,,430265,Non-Portal Order
35316,283022,35316_ENT_TDU*001,INT004818,GVPN,422170,E2E,361857,911487,S_049STUT623011860581,,17-Jul-2015,18-Apr-2016,Others Mbps,TERMINATE,Termination In Progress,Termination In Progress,,VSNL,10-Base-T,,Billable,,International Contact,9999999999,a@a.com,999999,Stuttgart,Frankfurt,Stuttgart Stuttgart ,Ancotel Building Kleyerstrabse 90 room 28,,01-Feb-2016,18-Apr-2016,SDPUNE,2223262,SERVICE,24803260,Ready,Provisioning,TERMAP,Termination Of Mapping,01-Feb-2016 04:21:43 . PM,01-Feb-2016 04:26:15 . PM,01-Feb-2016 10:56:12 . AM,,AUTOTEST,AUTO_USER,Tina Chaterjee,Tina Chaterjee,,,,,TDU0216002263,16-Feb-2016,EUR,141.93,2341.17,183.27,2341.17,,,,,NEW,01-Feb-2016 09:51:43 . PM,,,,79 Day : 0 Hr,,Enterprise,35316,773056,0,Yes,4d00272e8009adbd,Tata Communications Deutschland GmbH,NA,,,No,,,,,,422170,Non-Portal Order
35316,283022,35316_ENT_TDU*001,INT004818,GVPN,403644,E2E,,886881,S_033VALE623013619649,,,,2 Mbps,ADDITION OF SITE,Under Provisioning,Active(Change-Order),,VSNL,10-Base-T,,Billable,,International Contact,9999999999,a@a.com,999999,Valence,Paris,Valence Valence ,"38 Rue Des Jeneurs, 4th Floor ",,15-Oct-2015,31-Dec-2015,SDPUNE,2102447,SERVICE,23058204,Ready,Provisioning,CKTMAP,Circuit Mapping,16-Oct-2015 06:33:41 . PM,23-Mar-2016 12:40:09 . PM,23-Mar-2016 07:10:08 . AM,,SDNOC,VSD TEAM,Rohan Goyal,Rohan Goyal,,,,,TDU0216002263,16-Feb-2016,EUR,1317.44,2575.64,104.85,2575.64,,,,,NEW,23-Mar-2016 06:09:15 . PM,,,,1 Day : 0 Hr,,Enterprise,35316,801402,,Yes,4d00272e80095ea3,Tata Communications Deutschland GmbH,NA,,,No,,,,,,403644,Non-Portal Order
35316,283022,35316_ENT_TDU*001,INT004818,GVPN,408994,E2E,,893995,S_039VIGE623013839474,,,,2 Mbps,NEW,Under Provisioning,Commissioning In Progress(New-Order),,VSNL,10-Base-T,,Billable,,International Contact,9999999999,a@a.com,999999,Vigevano,Paris,Vigevano Vigevano ,Telehouse Paris 38 rue des Jeuneurs 4th Floor,,14-Nov-2015,02-Jan-2016,SDPUNE,2135472,SERVICE,23519018,Ready,Provisioning,CKTMAP,Circuit Mapping,14-Nov-2015 11:53:12 . AM,23-Mar-2016 12:39:09 . PM,23-Mar-2016 07:09:08 . AM,,AUTOTEST,AUTO_USER,Rohan Goyal,Rohan Goyal,,,,,TDU0216002263,16-Feb-2016,EUR,1200.75,3452.19,187.62,3452.19,,,,,NEW,23-Mar-2016 06:08:20 . PM,,,,1 Day : 0 Hr,,Enterprise,35316,805200,,Yes,4d00272e80096fda,Tata Communications Deutschland GmbH,NA,,,No,,,,,,408994,Non-Portal Order
35316,283022,35316_ENT_TDU*001,INT004818,GVPN,408994,E2E,,893995,S_039VIGE623013839501,,,,2 Mbps,NEW,Under Provisioning,Commissioning In Progress(New-Order),,VSNL,10-Base-T,,Billable,,International Contact,9999999999,a@a.com,999999,Vigevano,Paris,Vigevano Vigevano ,Telehouse Paris 38 rue des Jeuneurs 4th Floor,,14-Nov-2015,02-Jan-2016,SDPUNE,2135471,SERVICE,23518978,Ready,Provisioning,CKTMAP,Circuit Mapping,14-Nov-2015 11:52:51 . AM,23-Mar-2016 12:38:09 . PM,23-Mar-2016 07:08:08 . AM,,AUTOTEST,AUTO_USER,Rohan Goyal,Rohan Goyal,,,,,TDU0216002263,16-Feb-2016,EUR,1200.75,3452.19,187.62,3452.19,,,,,NEW,23-Mar-2016 06:06:29 . PM,,,,1 Day : 0 Hr,,Enterprise,35316,805201,,Yes,4d00272e80096fda,Tata Communications Deutschland GmbH,NA,,,No,,,,,,408994,Non-Portal Order
35363,291213,35363_ENT_TIP*001,INT005341,GVPN,418871,E2E,,907006,S_065SING623014212029,,,,25 Mbps,ADDITION OF SITE,Under Provisioning,Active(Change-Order),,VSNL,100-Base-TX,,Billable,,International Contact,9999999999,a@a.com,999999,Singapore,Singapore,Singapore Singapore ,Global Switch 2 TAI SENG AVENUE 6TH FLOOR CAGE F6SC6,,12-Jan-2016,11-Feb-2016,SDPUNE,2200756,SERVICE,24443688,Ready,Provisioning,CKTMAP,Circuit Mapping,12-Jan-2016 12:09:03 . PM,21-Mar-2016 11:05:44 . AM,21-Mar-2016 05:35:42 . AM,,SDNOC,VSD TEAM,Robert Mathias,Robert Mathias,,,,,TIP0316027649,21-Mar-2016,INR,3000,19728,1394,19728,,,,,NEW,21-Mar-2016 04:34:11 . PM,,,,1 Day : 0 Hr,,Enterprise,35363,811319,,No,4d00272e80099711 ,Tata Communications International Pte. Ltd,NA,,,No,,,,,,418871,Non-Portal Order
35478,288231,35478_ENT_TIP*001,INT005360,GVPN,430897,E2E,383229,924874,S_065SING623012627961,,30-Sep-2015,,1000 Mbps,HOT DOWNGRADE,Under Provisioning,Active(Change-Order),,VSNL,"1000-Base-LX,1000-base-LX",,Billable,,International Contact,9999999999,a@a.com,999999,Singapore,Singapore,Singapore Singapore ,Equinix Singapore PTE LTD 20 Ayer Rajah Crescent #0505/08,,17-Mar-2016,17-Apr-2016,SDPUNE,2283469,SERVICE,25727907,Ready,Provisioning,DOWNTIME,DOWNTIME,17-Mar-2016 03:53:00 . PM,23-Mar-2016 04:43:24 . PM,23-Mar-2016 10:13:22 . AM,,SDNOC,VSD TEAM,Vrunda Ghole,Vrunda Ghole,,,,,TIP0316027299,05-Mar-2016,SGD,0,21672,1806,21672,,,,,NEW,23-Mar-2016 10:12:46 . PM,,,,2 Day : 0 Hr,,Enterprise,35478,819880,43R_SVQ_NP1,No,4d00272e8009bfbf ,Tata Communications International Pte. Ltd,NA,,,No,,,,,,430897,Non-Portal Order
35478,288231,35478_ENT_TIP*001,INT005360,GVPN,430897,E2E,383229,924874,S_065SING623012627927,,30-Sep-2015,,,HOT DOWNGRADE,Under Provisioning,Active(Change-Order),,,1000-Base-LX,,Billable,,International Contact,9999999999,a@a.com,999999,Singapore,Singapore,Singapore Singapore ,Global Switch 2 TAI SENG AVENUE 6TH FLOOR CAGE F6SC6,,17-Mar-2016,17-Apr-2016,SDPUNE,2283471,SERVICE,25727958,Ready,Provisioning,DOWNTIME,DOWNTIME,17-Mar-2016 03:53:21 . PM,23-Mar-2016 04:42:22 . PM,23-Mar-2016 10:12:20 . AM,,SDNOC,VSD TEAM,Vrunda Ghole,Vrunda Ghole,,,,,TIP0316027299,05-Mar-2016,SGD,0,106620,8885,106620,,,,,NEW,23-Mar-2016 10:11:39 . PM,,,,2 Day : 0 Hr,,Enterprise,35478,819879,GM8_SVW_NP1,No,4d00272e8009bfbf ,Tata Communications International Pte. Ltd,NA,,,No,,,,,,430897,Non-Portal Order
35478,288231,35478_ENT_TIP*001,INT005360,GVPN,430897,E2E,383229,924874,S_065SING623012627910,,15-Oct-2015,,,HOT DOWNGRADE,Under Provisioning,Active(Change-Order),,,1000-Base-LX,,Billable,,International Contact,9999999999,a@a.com,999999,Singapore,Singapore,Singapore Singapore ,Equinix Singapore PTE LTD 20 Ayer Rajah Crescent #0505/08,,17-Mar-2016,17-Apr-2016,SDPUNE,2283342,SERVICE,25725303,Ready,Provisioning,DOWNTIME,DOWNTIME,17-Mar-2016 03:00:05 . PM,23-Mar-2016 04:40:44 . PM,23-Mar-2016 10:10:42 . AM,,AUTOTEST,AUTO_USER,Vrunda Ghole,Vrunda Ghole,,,,,TIP0316027299,05-Mar-2016,SGD,0,37836,3153,37836,,,,,NEW,23-Mar-2016 10:10:08 . PM,,,,2 Day : 0 Hr,,Enterprise,35478,819878,F9H_SVQ_NP3,No,4d00272e8009bfbf ,Tata Communications International Pte. Ltd,NA,,,No,,,,,,430897,Non-Portal Order
35478,288231,35478_ENT_TIP*001,INT005360,GVPN,430897,E2E,383229,924874,S_065SING623012627889,,29-Oct-2015,,1000 Mbps,HOT DOWNGRADE,Under Provisioning,Active(Change-Order),,VSNL,"1000-Base-LX,1000-base-LX",,Billable,,International Contact,9999999999,a@a.com,999999,Singapore,Singapore,Singapore Singapore ,Global Switch 2 TAI SENG AVENUE 6TH FLOOR CAGE F6SC6,,17-Mar-2016,17-Apr-2016,SDPUNE,2283467,SERVICE,25727854,Ready,Provisioning,DOWNTIME,DOWNTIME,17-Mar-2016 03:52:28 . PM,23-Mar-2016 04:39:02 . PM,23-Mar-2016 10:08:59 . AM,,SDNOC,VSD TEAM,Vrunda Ghole,Vrunda Ghole,,,,,TIP0316027299,05-Mar-2016,SGD,0,136020,11335,136020,,,,,NEW,23-Mar-2016 10:08:26 . PM,,,,2 Day : 0 Hr,,Enterprise,35478,819872,F9H_SVW_NP1,No,4d00272e8009bfbf ,Tata Communications International Pte. Ltd,NA,,,No,,,,,,430897,Non-Portal Order
35589,313825,35589_ENT_TDU*001,INT005405,GVPN,383939,E2E,,861679,S_049BEVE623012649103,,,,2 Mbps,NEW,Under Provisioning,Commissioning In Progress(New-Order),,VSNL,10-Base-T,,Billable,,International Contact,9999999999,a@a.com,999999,Bevern,Frankfurt,Bevern Bevern ,Ancotel Building Kleyerstrabse 90 room 28,,04-Jul-2015,31-Jul-2015,SDPUNE,1990584,SERVICE,21371490,Ready,Provisioning,CKTMAP,Circuit Mapping,04-Jul-2015 04:25:31 . PM,23-Mar-2016 01:11:11 . PM,23-Mar-2016 07:41:10 . AM,,AUTOTEST,AUTO_USER,,,,,,,TDU0316002313,02-Mar-2016,EUR,1617.89,7827.05,517.43,7827.05,,,,,NEW,23-Mar-2016 06:40:04 . PM,,,,1 Day : 0 Hr,,Enterprise,35589,788424,,Yes,4d00272e8009722b,Tata Communications Deutschland GmbH,NA,,,No,,,,,,383939,Non-Portal Order
35600,313823,35600_ENT_TIP*001,INT005175,GVPN,422924,E2E,370197,912491,S_084HANO623012095077,,24-Jul-2015,,1 Mbps,HOT UPGRADE,Under Provisioning,Active(Change-Order),,VSNL,V.35,,Billable,,International Contact,9999999999,a@a.com,999999,Hanoi,HO CHI MINH CITY,Hanoi Hanoi ,c/o Viettel data centre in Ho Chi Minh Vietnam ,,04-Feb-2016,05-Mar-2016,SDPUNE,2229425,SERVICE,24894472,Ready,Provisioning,HDCKTMAP,HOLDING CKTMAP,04-Feb-2016 06:55:19 . PM,08-Feb-2016 01:46:13 . PM,08-Feb-2016 08:16:09 . AM,,AUTOTEST,AUTO_USER,Anurag Singh,Anurag Singh,,,,,CRTIP0316035556,16-Mar-2016,USD,1515,23607,1841,23607,,,,,GW CHG,05-Feb-2016 12:25:17 . AM,,,,1 Day : 0 Hr,,Enterprise,35600,778124,TBD,Yes,4d00272e8009a55b,Tata Communications International Pte. Ltd,NA,,,No,,,,,,422924,Non-Portal Order
35601,313868,35601_ENT_TFR*001,INT005173,GVPN,369497,E2E,,843090,S_090BURS623012077883,,,,6 Mbps,NEW,Under Provisioning,Commissioning In Progress(New-Order),,VSNL,100-Base-TX,,Billable,,International Contact,9999999999,a@a.com,999999,Bursa,London,Bursa Bursa ,"Telehouse North Coriander Ave,5th flr,London,E14-2AA,England ",,13-Apr-2015,30-Jun-2015,SDPUNE,1912754,SERVICE,20326615,Ready,Provisioning,CKTMAP,Circuit Mapping,13-Apr-2015 06:32:53 . PM,23-Mar-2016 02:07:15 . PM,23-Mar-2016 08:37:12 . AM,,AUTOTEST,AUTO_USER,Enrique Sellem,Enrique Sellem,,,,,TFR0316004332,02-Mar-2016,EUR,1880.5,12404.5,877,12404.5,,,,,NEW,23-Mar-2016 07:36:08 . PM,,,,1 Day : 0 Hr,,Enterprise,35601,777925,,No,4d00272e800996fc,Tata Communications (France) SAS,NA,,,No,,,,,,369497,Non-Portal Order
35813,320110,35813_ENT_TNZ*001,INT005294,GVPN,425527,E2E,379086,916898,S_064AUCK623012460271,,03-Sep-2015,,6 Mbps,HOT UPGRADE,Under Provisioning,Active(Change-Order),,VSNL,10-Base-T,,Billable,,International Contact,9999999999,a@a.com,999999,Auckland,AUCKLAND,Auckland Auckland ,Datacom Systems 6 Orbit Drive Rosedale,,19-Feb-2016,19-May-2016,SDPUNE,2247703,SERVICE,25172010,Ready,Provisioning,DOWNTIME,DOWNTIME,19-Feb-2016 12:04:01 . PM,16-Mar-2016 04:19:00 . PM,16-Mar-2016 09:48:52 . AM,,SDNOC,VSD TEAM,Vrunda Ghole,Vrunda Ghole,,,,,TNZ0316000054,02-Mar-2016,NZD,0,11352,946,11352,,,,,NEW,16-Mar-2016 09:47:55 . PM,,,,2 Day : 0 Hr,,Enterprise,35813,816120,TBD,No,4d00272e8009ad7b ,Tata Communications (New Zealand) Limited,NA,,,No,,,,,,425527,Non-Portal Order
35960,107834,35960_SP_TFR*001,NB115136LR,IPL,384478,E2E,,862333,S_091MUMB002012665943,,26-Jul-2015,,2 Mbps,NEW,Under Provisioning,Commissioning In Progress(New-Order),,VSNL,100-Base-TX,,SGRF Billable,,International Contact,9999999999,a@a.com,999999,Mumbai,Marseille,"SMC ISP Meet me room Tata IDC A wing tata communication mumbai.BKC plot no C21-36,Corporate,Bandra,  ",Marseille Marseille ,,07-Jul-2015,31-Aug-2015,SDPUNE,1993751,COMPONENT,21421139,Ready,,FIBEREXT,Fiber Extension,07-Jul-2015 07:06:56 . PM,22-Jul-2015 07:42:47 . PM,22-Jul-2015 02:12:42 . PM,,SDNOC,VSD TEAM,Satish Gaikwad,Satish Gaikwad,,,,,,,INR,0,0,0,0,,,,"Cable done from BKC_IDC3A_TJ14_4 # 172.23.87.38 Eth Port 1-3-5==>MCMUMBVDNGY138 - [w4d006] - [3A10700] FE-18 & made through on both sides, mux port UP",NEW,08-Jul-2015 12:36:56 . AM,,,BOP,1 Day : 0 Hr,,Carrier,35960,788282,481X-644X NP1,,4d00272e80091df9,Tata Communications (France) SAS,NA,,,,,,,,,384478,Non-Portal Order
35960,107834,35960_SP_TFR*001,NB123678LR,IPL,408109,E2E,,892821,S_091MUMB002013815726,,02-Dec-2015,,10 Mbps,NEW,Under Provisioning,Commissioning In Progress(New-Order),,,1000-base-LX,,SGRF Billable,,International Contact,9999999999,a@a.com,999999,Mumbai,Marseille,"Metro Enterprise, Rack B-17,Tower B, 4th Floor,IDC-2 Tata Communications Mumbai BKC Plot no C21-36,C  ",Marseille Marseille ,,07-Nov-2015,30-Dec-2015,SDPUNE,2130087,COMPONENT,23459456,Ready,,FIBEREXT,Fiber Extension,07-Nov-2015 11:29:53 . AM,12-Dec-2015 05:04:09 . PM,12-Dec-2015 10:34:03 . AM,,SDNOC,VSD TEAM,Satish Gaikwad,Satish Gaikwad,,,,,,,INR,0,0,0,0,,,,As per the mail from Vinaya jadhav  we are  closing the task so that Bandwidth provisioning will release the CLR and concern   team  will complete the cabling,NEW,12-Dec-2015 10:33:50 . PM,,,,1 Day : 0 Hr,,Carrier,35960,801984,481X-OPPX NP1,,4d00272e80096dbb,Tata Communications (France) SAS,NA,,,,,,,,,408109,Non-Portal Order
36285,347266,36285_ENT_TAM*001,POSACC131691LR,GVPN,424438,E2E,,914802,S_091NAGP623014467975,,,,10 Mbps,NEW,Under Provisioning,Commissioning In Progress(New-Order),TTML,VSNL,100-Base-TX,No,Billable,,International Contact,9999999999,a@a.com,999999,Nagpur,NAGPUR,"Boeing International Corporation India Pvt. Ltd. C/O TAL Manufacturing Solutions, Ltd BOEING BLDG: 99-624.1 1ST FLOOR Mihan Sez, Sector 3 Village Kalkuhi, Rural Nagpur-441108 Maharashtra, India ","222_Palm_Road,_2nd_floor;Vishnu_Vaibhav_Bldg,_Civil_Lines,_Nagpur._440001  ",,12-Feb-2016,04-Apr-2016,SDPUNE,2239390,SERVICE,25053794,Ready,Provisioning,CKTMAP,Circuit Mapping,12-Feb-2016 03:49:16 . PM,23-Mar-2016 07:54:34 . PM,23-Mar-2016 02:24:29 . PM,,SDNOC,VSD TEAM,Tony Dormio,Brad Allen,,,,,,,USD,1451,9419,664,9419,,,,"as per mail parenting given switch(pu-nag-t2-rt05-b1-sw01) will change from cisco to ALU.
So please clear this from stuck after activity got completed.
",REJ,09-Mar-2016 01:43:08 . AM,TTML,TTML,,1 Day : 0 Hr,,Enterprise,36285,IN99999,12345,,4d00272e8009a9fc,Tata Communications (America) Inc.,NA,,,No,,,,639891,Global VPN,424438,Non-Portal Order
24098_ENT_TUK*001,106406,24098_ENT_TUK*001,,GVPN,335016,E2E,,315109,S_001ONTA623011004760,V_IPM ID-31363,,,100 Mbps,NEW,Under Provisioning,Commissioning In Progress(New-Order),,VSNL,100-Base-TX,,Billable,,International Contact,9999999999,a@a.com,999999,Ontario,Ontario,Ontario Ontario ,HAYS Specialist Recruitment 1500 Don Mills Road  Suite#402  ,,07-Oct-2014,30-Dec-2014,SDPUNE,1980070,SERVICE,21227340,Ready,Provisioning,CKTMAP,Circuit Mapping,25-Jun-2015 06:37:51 . PM,23-Mar-2016 02:14:15 . PM,23-Mar-2016 08:44:13 . AM,,AUTOTEST,AUTO_USER,Kamil Benadjaoud,Kamil Benadjaoud,25-Jun-2015,,,261,,,,,,,,,,,,NEW,23-Mar-2016 07:43:06 . PM,,,,1 Day : 0 Hr,,Enterprise,24098,752246,,No,4d00272e80091569,Tata Communications (UK) Limited,NA,,,No,,,,,,,Non-Portal Order
29757_ENT_TAM*001,109717,29757_ENT_TAM*001,INT005047,GVPN,429085,E2E,32P060413;341660;376446,922325,S_24432305384,V_24432305384,01-Jun-2015,31-Mar-2016,,TERMINATE,Termination In Progress,Termination In Progress,,,Fast Ethernet,,Billable,,International Contact,9999999999/9999999999,a@a.com,999999,Luanda,Luanda,Luanda Luanda ,LDA 15 Rue Dr Agoatino Neto Praisa De Biepo Luande Angola  ,,08-Mar-2016,31-Mar-2016,SDPUNE,2271308,SERVICE,25519964,Ready,Provisioning,TERMAP,Termination Of Mapping,08-Mar-2016 12:30:10 . PM,08-Mar-2016 12:33:44 . PM,08-Mar-2016 07:03:40 . AM,,AUTOTEST,AUTO_USER,Tina Chaterjee,Tina Chaterjee,,,,,TAM0316018771,02-Mar-2016,USD,0,74484,6207,74484,,,,,NEW,08-Mar-2016 06:00:10 . PM,,,,18 Day : 0 Hr,32P060413,Enterprise,29757,682828,H77_L97_NP1,No,4d00272e8009b9d8,Tata Communications (America) Inc.,NA,,,No,,,,,,429085,Non-Portal Order
29757_ENT_TAM*001,109717,29757_ENT_TAM*001,INT005047,GVPN,429103,E2E,341660;34P060413;376446,922346,S_24432305386,V_24432305386,01-Jun-2015,31-Mar-2016,,TERMINATE,Termination In Progress,Termination In Progress,,,Fast Ethernet,,Billable,,International Contact,9999999999/9999999999,a@a.com,999999,Luanda,Luanda,Luanda Luanda ,LDA 15 Rue Dr Agoatino Neto Praisa De Biepo Luande Angola  ,,08-Mar-2016,31-Mar-2016,SDPUNE,2271441,SERVICE,25522229,Ready,Provisioning,TERMAP,Termination Of Mapping,08-Mar-2016 01:12:29 . PM,08-Mar-2016 01:18:50 . PM,08-Mar-2016 07:48:42 . AM,,AUTOTEST,AUTO_USER,Tina Chaterjee,Tina Chaterjee,,,,,TAM0316018771,02-Mar-2016,USD,0,74484,6207,74484,,,,,NEW,08-Mar-2016 06:42:29 . PM,,,,18 Day : 0 Hr,34P060413,Enterprise,29757,682841,H77_L97_NP3,No,4d00272e8009b95a,Tata Communications (America) Inc.,NA,,,No,,,,,,429103,Non-Portal Order
29757_ENT_TAM*001,109717,29757_ENT_TAM*001,INT005047,GVPN,429108,E2E,33P060413;341660;376446,922356,S_24432305385,V_24432305385,01-Jun-2015,31-Mar-2016,,TERMINATE,Termination In Progress,Termination In Progress,,,Fast Ethernet,,Billable,,International Contact,9999999999/9999999999,a@a.com,999999,Luanda,Luanda,Luanda Luanda ,LDA 15 Rue Dr Agoatino Neto Praisa De Biepo Luande Angola  ,,08-Mar-2016,31-Mar-2016,SDPUNE,2271457,SERVICE,25522480,Ready,Provisioning,TERMAP,Termination Of Mapping,08-Mar-2016 01:24:23 . PM,08-Mar-2016 01:28:44 . PM,08-Mar-2016 07:58:43 . AM,,AUTOTEST,AUTO_USER,Tina Chaterjee,Tina Chaterjee,,,,,TAM0316018771,02-Mar-2016,USD,0,74484,6207,74484,,,,,NEW,08-Mar-2016 06:54:23 . PM,,,,18 Day : 0 Hr,33P060413,Enterprise,29757,682833,H77_L97_NP2,No,4d00272e8009b9d8,Tata Communications (America) Inc.,NA,,,No,,,,,,429108,Non-Portal Order
BAJAJ FINANCE LTD,106763,VB000087_TCDC,NB90265LR,IDC,417128,E2E,320313,904725,S_091PUNE515010561428,,20-Aug-2014,,,HOT UPGRADE,Under Provisioning,Active(Change-Order),,,1000-Base-TX,,Non-Billable,,yogesh lohar,91-00-00,,411012,Pune,,Pune  Dighi Pune ,,,31-Dec-2015,16-Jan-2016,SDPUNE,2190215,COMPONENT,24279588,Ready,Provisioning,CKTMAP,Circuit Mapping,31-Dec-2015 03:08:25 . PM,16-Jan-2016 06:22:34 . PM,16-Jan-2016 12:52:29 . PM,,SDNOC,VSD TEAM,Dhyey Kothari,Dhyey Kothari,,,,,,,INR,0,0,0,0,,,,DT awaited,NEW,31-Dec-2015 08:38:25 . PM,,,PM,1 Day : 0 Hr,,Enterprise,BAJAJ FINANCE LTD,,,,4d00272e8009914a,Tata Communications Data Centers Limited,,,,,,,,,,417128,Non-Portal Order
Bharti Airtel Ltd.,104966,VB8083_TCDC,IDC037377,IDC,427677,E2E,284559;308359,920467,S_091BENG515009582696,,25-Apr-2014,24-Mar-2016,,TERMINATE,Termination In Progress,Termination In Progress,,,Others,,Billable,,VIJAY SHARMA,91-00-9818451157,MANISH.KHARE@BHARTI.COM,122001,Bengaluru,,Bangalore -Sanjay Nagar Bangalore ,,,01-Mar-2016,24-Mar-2016,SDPUNE,2261949,COMPONENT,25369713,Ready,Provisioning,TERMAP,Termination Of Mapping,01-Mar-2016 04:03:38 . PM,02-Mar-2016 02:42:48 . PM,02-Mar-2016 09:12:45 . AM,,AUTOTEST,AUTO_USER,Supriya Kamble,Supriya Kamble,,,,,IDC0316193367,04-Mar-2016,INR,0,0,0,0,,,,TWORDER task closed from Prona,NEW,01-Mar-2016 09:33:38 . PM,,,,17 Day : 0 Hr,,Wholesale,Bharti Airtel Ltd.,,,,4d00272e8009b7ec,Tata Communications Data Centers Limited,,,,,,,,,,427677,Non-Portal Order
