Order Id,Scenario Type,Order Type,Order Status,Task Name,Originator Name,Originator Group Id,Service Id,Service Impacting,Order creation Date,Rejected,Assigned User,Assigned Group,Task Opened On,
NCCM_38811,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,AFating,Provisioning-Network,,No,18-03-2015 11:33,No,,Provisioning-Network,Provisioning-Network,07-06-2015 05:32
NCCM_38823,NORMAL,BTNCCM,CLOSED,,sadvitot,Provisioning-Network,,No,18-03-2015 14:16,No,,,,
NCCM_39001,NORMAL,BTNCCM,CLOSED,,SupriKat,Provisioning-Network,,No,23-03-2015 11:17,No,,,,
NCCM_51405,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,AzanSidd,Provisioning-Network,,No,08-12-2015 15:52,No,,Provisioning-Network,Provisioning-Network,09-12-2015 19:40
NCCM_51408,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,singh.amit,ESOC,091PATN1143011986880,No,08-12-2015 15:54,No,,ESOC,ESOC,05-02-2016 16:47
NCCM_57072,NORMAL,BINCCM,IN PROGRESS,NCCM_BM_IP_UpdateCramerCLR,paresh.pawar,SOC-IP,,No,14-03-2016 10:10,No,,Provisioning-Network,Provisioning-Network,15-03-2016 16:26
NCCM_39002,NORMAL,BINCCM,IN PROGRESS,NCCM_BM_IP_ScheduleDateForBulkMigration,KKumari,SOC-IP,,No,23-03-2015 11:33,No,,SOC-IP,SOC-IP,26-03-2015 11:23
NCCM_37470,CEASE,URIGPSNCCM,Ceased,,paresh.pawar,SOC-IP,091MUMB623007730874,No,09-02-2015 11:19,No,,,,
NCCM_39226,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,AFating,Provisioning-Network,,No,30-03-2015 10:38,No,,CM-Transport,CM-Transport,30-03-2015 10:44
NCCM_51816,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_GetExistingCLRJeopardy,singh.amit,ESOC,89P210911,No,15-12-2015 12:47,No,,SD-CNOC,SD-CNOC,19-01-2016 18:29
NCCM_57074,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,AzanSidd,Provisioning-Network,,No,14-03-2016 10:27,No,,Provisioning-Network,Provisioning-Network,14-03-2016 18:56
NCCM_39227,NORMAL,BINCCM,CLOSED,,KKumari,SOC-IP,,No,30-03-2015 10:58,No,,,,
NCCM_36432,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ConfigureCircuit,paresh.pawar,SOC-IP,091JAIP623008041394,No,08-01-2015 15:17,No,,CM-IP-Enterprise,CM-IP-Enterprise,08-01-2015 15:24
NCCM_38568,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ScheduleImplementation,paresh.pawar,SOC-IP,091BENG030011685256 ,No,09-03-2015 12:17,No,,SOC-IP,SOC-IP,09-03-2015 12:18
NCCM_37476,NORMAL,URINNCCM,CLOSED,,nitin.dabhade,ESOC,091MUMB1143006880400,No,09-02-2015 13:29,No,,,,
NCCM_57073,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,ISInamda,Provisioning-Network,,No,14-03-2016 10:27,No,,Provisioning-Network,Provisioning-Network,18-03-2016 04:47
NCCM_36704,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ConfigureCircuit,paresh.pawar,SOC-IP,8031159865,No,18-01-2015 19:17,No,,CM-IP-Enterprise,CM-IP-Enterprise,18-01-2015 19:19
NCCM_36276,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ConfigureCircuit,paresh.pawar,SOC-IP,091MUMB623006952215,No,01-01-2015 16:42,No,,CM-IP-Enterprise,CM-IP-Enterprise,01-01-2015 16:45
NCCM_36277,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ScheduleImplementation,paresh.pawar,SOC-IP,2231252611,No,01-01-2015 16:45,No,,SOC-IP,SOC-IP,01-01-2015 16:47
NCCM_36278,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ConfigureCircuit,paresh.pawar,SOC-IP,2231252613,No,01-01-2015 16:50,No,,CM-IP-Enterprise,CM-IP-Enterprise,01-01-2015 16:53
NCCM_36280,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ConfigureCircuit,paresh.pawar,SOC-IP,203159266,No,02-01-2015 11:19,No,,CM-IP-Enterprise,CM-IP-Enterprise,02-01-2015 11:21
NCCM_36281,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ConfigureCircuit,paresh.pawar,SOC-IP,203159219,No,02-01-2015 11:21,No,,CM-IP-Enterprise,CM-IP-Enterprise,02-01-2015 11:24
NCCM_36282,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ConfigureCircuit,paresh.pawar,SOC-IP,203159271,No,02-01-2015 11:24,No,,CM-IP-Enterprise,CM-IP-Enterprise,02-01-2015 11:26
NCCM_36283,NORMAL,BTNCCM,CLOSED,,ISInamda,Provisioning-Network,,No,02-01-2015 12:38,No,,,,
NCCM_36284,NORMAL,BTNCCM,CLOSED,,omprakash.kore,Provisioning-Network,,No,02-01-2015 13:27,No,,,,
NCCM_36285,NORMAL,BTNCCM,CLOSED,,sadvitot,Provisioning-Network,,No,02-01-2015 13:40,No,,,,
NCCM_36286,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ConfigureCircuit,paresh.pawar,SOC-IP,1131258408,No,02-01-2015 14:37,No,,CM-IP-Enterprise,CM-IP-Enterprise,02-01-2015 14:42
NCCM_36287,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ScheduleBulkMigration,bikramjit.singh,PMG,,No,02-01-2015 14:42,No,,PMG,PMG,16-02-2015 17:58
NCCM_36288,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ConfigureCE,manoj.ingule,SOC-IP,NA,No,02-01-2015 15:43,No,,SOC-IP,SOC-IP,02-01-2015 15:54
NCCM_36288,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ConfigureCircuit,manoj.ingule,SOC-IP,NA,No,02-01-2015 15:43,No,,CM-IP-Enterprise,CM-IP-Enterprise,02-01-2015 15:54
NCCM_36289,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ConfigureCE,manoj.ingule,SOC-IP,NA,No,02-01-2015 15:46,No,,SOC-IP,SOC-IP,02-01-2015 15:58
NCCM_36289,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ConfigureCircuit,manoj.ingule,SOC-IP,NA,No,02-01-2015 15:46,No,,CM-IP-Enterprise,CM-IP-Enterprise,02-01-2015 16:08
NCCM_36291,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ConfigureCircuit,manoj.ingule,SOC-IP,NA,No,02-01-2015 15:48,No,,CM-IP-Enterprise,CM-IP-Enterprise,02-01-2015 16:00
NCCM_36291,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ConfigureCE,manoj.ingule,SOC-IP,NA,No,02-01-2015 15:48,No,,SOC-IP,SOC-IP,02-01-2015 16:03
NCCM_36292,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ConfigureCE,manoj.ingule,SOC-IP,NA,No,02-01-2015 15:49,No,,SOC-IP,SOC-IP,02-01-2015 15:58
NCCM_36292,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ConfigureCircuit,manoj.ingule,SOC-IP,NA,No,02-01-2015 15:49,No,,CM-IP-Enterprise,CM-IP-Enterprise,02-01-2015 15:58
NCCM_36293,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ConfigureCE,manoj.ingule,SOC-IP,NA,No,02-01-2015 15:50,No,,SOC-IP,SOC-IP,02-01-2015 16:02
NCCM_36293,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ConfigureCircuit,manoj.ingule,SOC-IP,NA,No,02-01-2015 15:50,No,,CM-IP-Enterprise,CM-IP-Enterprise,02-01-2015 16:02
NCCM_36294,NORMAL,URINNCCM,IN PROGRESS,NCCM_UR_IN_ReviewCR,shahid.kamal,SA-NOC,Huawei Patna DCN,No,02-01-2015 16:17,No,,ESOC,ESOC,04-01-2015 11:12
NCCM_36295,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ConfigureCircuit,paresh.pawar,SOC-IP,091KANP030007093866,No,02-01-2015 17:38,No,,CM-IP-Enterprise,CM-IP-Enterprise,02-01-2015 17:42
NCCM_36298,NORMAL,BTNCCM,CLOSED,,SupriKat,Provisioning-Network,,No,02-01-2015 17:47,No,,,,
NCCM_36299,CEASE,BTNCCM,Ceasing,UndoNCCM_BM_Tx_UpdateCramerCLR,DeviVish,Provisioning-Network,,No,02-01-2015 17:59,No,,Provisioning-Network,Provisioning-Network,02-01-2015 18:12
NCCM_36299,CEASE,BTNCCM,Ceasing,UndoNCCM_BM_Tx_ScheduleBulkMigration,DeviVish,Provisioning-Network,,No,02-01-2015 17:59,No,,Provisioning-Network,Provisioning-Network,02-01-2015 18:12
NCCM_36300,CEASE,URIGCCNCCM,Ceased,,paresh.pawar,SOC-IP,091JAIP030006419989,No,02-01-2015 19:06,No,,,,
NCCM_36302,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ScheduleImplementation,paresh.pawar,SOC-IP,091JAIP030006419989,No,02-01-2015 19:16,No,,SOC-IP,SOC-IP,05-01-2015 11:34
NCCM_36303,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,DeviVish,Provisioning-Network,,No,02-01-2015 20:08,No,,CM-Transport,CM-Transport,02-01-2015 20:13
NCCM_36305,NORMAL,URINNCCM,IN PROGRESS,NCCM_UR_IN_ReviewCR,vsubram,ESOC,091CHEN515007429680,No,03-01-2015 00:31,No,,ESOC,ESOC,04-01-2015 11:21
NCCM_36306,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ConfigureCircuit,paresh.pawar,SOC-IP,203160595,No,03-01-2015 12:30,No,,CM-IP-Enterprise,CM-IP-Enterprise,03-01-2015 12:32
NCCM_36307,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ConfigureCircuit,paresh.pawar,SOC-IP,ek-t1-NNIrt02#sh int des | in 091VELL623008428399,No,03-01-2015 12:33,No,,CM-IP-Enterprise,CM-IP-Enterprise,03-01-2015 12:35
NCCM_36310,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ConfigureCircuit,paresh.pawar,SOC-IP,091JALA623008413488 ,No,03-01-2015 12:39,No,,CM-IP-Enterprise,CM-IP-Enterprise,03-01-2015 12:43
NCCM_36311,CEASE,PINCNCCM,Ceased,,PoGawali,Provisioning-Network,091NEWD1258011323535,No,03-01-2015 19:00,No,,,,
NCCM_36313,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,PoGawali,Provisioning-Network,,No,03-01-2015 19:02,No,,Provisioning-Network,Provisioning-Network,05-01-2015 23:23
NCCM_36315,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ScheduleImplementation,paresh.pawar,SOC-IP,091MUKT623008422033,No,04-01-2015 09:05,No,paresh.pawar,SOC-IP,SOC-IP,04-01-2015 09:07
NCCM_36317,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ScheduleImplementation,paresh.pawar,SOC-IP,091MUMB623008350610,No,04-01-2015 09:26,No,paresh.pawar,SOC-IP,SOC-IP,04-01-2015 09:27
NCCM_36320,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ScheduleImplementation,paresh.pawar,SOC-IP,091NEWD623007952279,No,04-01-2015 09:32,No,paresh.pawar,SOC-IP,SOC-IP,04-01-2015 09:33
NCCM_36321,CEASE,BINCCM,Ceased,,paresh.pawar,SOC-IP,,No,04-01-2015 10:22,No,,,,
NCCM_36323,NORMAL,BINCCM,IN PROGRESS,NCCM_BM_IP_VerifyBulkMigrationTemplate,paresh.pawar,SOC-IP,,No,04-01-2015 10:48,No,paresh.pawar,SOC-IP,SOC-IP,04-01-2015 10:58
NCCM_36324,CEASE,BTNCCM,Ceasing,UndoNCCM_BM_Tx_UpdateCramerCLR,DeviVish,Provisioning-Network,,No,04-01-2015 14:11,No,,Provisioning-Network,Provisioning-Network,04-01-2015 14:25
NCCM_36324,CEASE,BTNCCM,Ceasing,UndoNCCM_BM_Tx_ScheduleBulkMigration,DeviVish,Provisioning-Network,,No,04-01-2015 14:11,No,,Provisioning-Network,Provisioning-Network,04-01-2015 14:25
NCCM_36325,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ScheduleImplementation,paresh.pawar,SOC-IP,091DELH623007626999,No,05-01-2015 09:13,No,paresh.pawar,SOC-IP,SOC-IP,05-01-2015 09:14
NCCM_36326,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ScheduleImplementation,paresh.pawar,SOC-IP,091VIDI623008428663,No,05-01-2015 09:16,No,paresh.pawar,SOC-IP,SOC-IP,05-01-2015 09:17
NCCM_36327,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ScheduleImplementation,paresh.pawar,SOC-IP,091MUMB623006478547,No,05-01-2015 09:19,No,paresh.pawar,SOC-IP,SOC-IP,05-01-2015 09:20
NCCM_36328,CAESE,PINCNCCM,Ceased,,nitin.dabhade,ESOC,091MUMB1143010666847,No,05-01-2015 11:23,No,,,,
NCCM_36330,NORMAL,URINNCCM,IN PROGRESS,NCCM_UR_IN_RaiseCR,nitin.dabhade,ESOC,091GURG005010918711 ,No,05-01-2015 11:43,Yes,,ESOC,ESOC,28-01-2015 11:13
NCCM_36332,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ConfigureCircuit,paresh.pawar,SOC-IP,091HYDE623010758889,No,05-01-2015 12:35,No,,CM-IP-Enterprise,CM-IP-Enterprise,05-01-2015 12:37
NCCM_36333,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ReviewCR,paresh.pawar,SOC-IP,091NASH623005717937,No,05-01-2015 12:40,No,,SOC-IP,SOC-IP,05-01-2015 23:06
NCCM_36334,NORMAL,BTNCCM,CLOSED,,sadvitot,Provisioning-Network,,No,05-01-2015 13:38,No,,,,
NCCM_36335,NORMAL,BTNCCM,CLOSED,,sadvitot,Provisioning-Network,,No,05-01-2015 14:11,No,,,,
NCCM_36338,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,DeviVish,Provisioning-Network,,No,05-01-2015 16:12,No,,Provisioning-Network,Provisioning-Network,06-01-2015 01:27
NCCM_36339,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ConfigureCircuit,paresh.pawar,SOC-IP,091KANC623010497941,No,05-01-2015 16:33,No,,CM-IP-Enterprise,CM-IP-Enterprise,05-01-2015 16:35
NCCM_36340,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ActivityGoAhead,singh.amit,,091MUMB1143010580414,No,05-01-2015 16:47,No,,SD-CNOC,SD-CNOC,14-01-2015 11:39
NCCM_36342,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ConfigureCircuit,paresh.pawar,SOC-IP,333100875 ,No,05-01-2015 16:49,No,,CM-IP-Enterprise,CM-IP-Enterprise,05-01-2015 18:59
NCCM_36344,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ScheduleImplementation,paresh.pawar,SOC-IP,091GURG030011087087,No,05-01-2015 17:26,No,paresh.pawar,SOC-IP,SOC-IP,05-01-2015 18:33
NCCM_36343,NORMAL,PINCNCCM,IN PROGRESS,NCCM_setCLRErrorTask,ganesh.shejawal,ESOC,091CHEN1143007939070,No,05-01-2015 17:18,No,DeviVish,Provisioning-Network,Provisioning-Network,06-01-2015 14:11
NCCM_36345,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,DeviVish,Provisioning-Network,,No,05-01-2015 17:50,No,,Provisioning-Network,Provisioning-Network,06-01-2015 01:29
NCCM_36346,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ConfigureCircuit,paresh.pawar,SOC-IP,091CHEN623009548128,No,05-01-2015 17:56,No,,CM-IP-Enterprise,CM-IP-Enterprise,05-01-2015 18:01
NCCM_36347,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ConfigureCircuit,paresh.pawar,SOC-IP,091PALA623008416642,No,06-01-2015 08:13,No,,CM-IP-Enterprise,CM-IP-Enterprise,06-01-2015 08:15
NCCM_36348,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ConfigureCircuit,paresh.pawar,SOC-IP,091ANAN623005972384,No,06-01-2015 08:17,No,,CM-IP-Enterprise,CM-IP-Enterprise,06-01-2015 08:25
NCCM_36349,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ConfigureCircuit,paresh.pawar,SOC-IP,091JHAN623005351541,No,06-01-2015 08:26,No,,CM-IP-Enterprise,CM-IP-Enterprise,06-01-2015 08:38
NCCM_36350,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ConfigureCircuit,paresh.pawar,SOC-IP,2231253211,No,06-01-2015 09:56,No,,CM-IP-Enterprise,CM-IP-Enterprise,06-01-2015 10:00
NCCM_36352,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_RaiseCR,paresh.pawar,SOC-IP,060SHAH623007891139,No,06-01-2015 10:51,Yes,,SOC-IP,SOC-IP,08-01-2015 13:00
NCCM_36353,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_RaiseCR,paresh.pawar,SOC-IP,091PUNE623006194611,No,06-01-2015 10:52,Yes,,SOC-IP,SOC-IP,08-01-2015 14:01
NCCM_36354,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_RaiseCR,paresh.pawar,SOC-IP,091NAGP623006194759,No,06-01-2015 10:53,Yes,,SOC-IP,SOC-IP,15-01-2015 17:44
NCCM_36355,NORMAL,BINCCM,IN PROGRESS,NCCM_BM_IP_ConfigureIPService,RAJKUMAR.YADAV,IP-Field-Ops-Delhi,,No,06-01-2015 11:17,No,,CM-IP-Enterprise,CM-IP-Enterprise,19-01-2015 11:10
NCCM_57075,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,ISInamda,Provisioning-Network,,No,14-03-2016 10:56,No,,Provisioning-Network,Provisioning-Network,14-03-2016 11:56
NCCM_36357,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ConfigureCircuit,paresh.pawar,SOC-IP,091NASH623005717937,No,06-01-2015 11:23,No,,CM-IP-Enterprise,CM-IP-Enterprise,06-01-2015 11:25
NCCM_36356,CEASE,BTNCCM,Ceasing,UndoNCCM_BM_Tx_ScheduleBulkMigration,DeviVish,Provisioning-Network,,No,06-01-2015 11:21,No,,Provisioning-Network,Provisioning-Network,06-01-2015 11:40
NCCM_36356,CEASE,BTNCCM,Ceasing,UndoNCCM_BM_Tx_UpdateCramerCLR,DeviVish,Provisioning-Network,,No,06-01-2015 11:21,No,,Provisioning-Network,Provisioning-Network,06-01-2015 11:40
NCCM_36358,CEASE,BTNCCM,Ceasing,UndoNCCM_BM_Tx_UpdateCramerCLR,DeviVish,Provisioning-Network,,No,06-01-2015 12:02,No,,Provisioning-Network,Provisioning-Network,06-01-2015 12:17
NCCM_36360,NORMAL,BINCCM,IN PROGRESS,NCCM_BM_IP_ScheduleDateForBulkMigration,KKumari,SOC-IP,,No,06-01-2015 12:15,No,,SOC-IP,SOC-IP,08-01-2015 11:28
NCCM_36361,CEASE,BTNCCM,Ceasing,UndoNCCM_BM_Tx_UpdateCramerCLR,DeviVish,Provisioning-Network,,No,06-01-2015 12:19,No,,Provisioning-Network,Provisioning-Network,06-01-2015 12:26
NCCM_36361,CEASE,BTNCCM,Ceasing,UndoNCCM_BM_Tx_ScheduleBulkMigration,DeviVish,Provisioning-Network,,No,06-01-2015 12:19,No,,Provisioning-Network,Provisioning-Network,06-01-2015 12:26
NCCM_36364,NORMAL,BTNCCM,CLOSED,,santpati,Provisioning-Network,,No,06-01-2015 12:25,No,,,,
NCCM_36368,NORMAL,BTNCCM,CLOSED,,SakArora,Provisioning-Network,,No,06-01-2015 13:29,No,,,,
NCCM_36369,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ScheduleBulkMigration,bikramjit.singh,PMG,,No,06-01-2015 14:44,No,,PMG,PMG,27-03-2015 15:35
NCCM_36370,NORMAL,BINCCM,CLOSED,,KKumari,SOC-IP,,No,06-01-2015 15:44,No,,,,
NCCM_36371,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_RaiseChangeRequestType,PoGawali,Provisioning-Network,,No,06-01-2015 16:10,Yes,,Provisioning-Network,Provisioning-Network,07-01-2015 16:53
NCCM_36372,NORMAL,BTNCCM,CLOSED,,DeviVish,Provisioning-Network,,No,06-01-2015 16:25,No,,,,
NCCM_36373,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,omprakash.kore,Provisioning-Network,,No,06-01-2015 17:03,No,,CM-Transport,CM-Transport,06-01-2015 17:07
NCCM_36374,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,SupriKat,Provisioning-Network,,No,06-01-2015 17:11,No,,CM-Transport,CM-Transport,06-01-2015 17:15
NCCM_36375,NORMAL,BTNCCM,CLOSED,,SupriKat,Provisioning-Network,,No,06-01-2015 19:04,No,,,,
NCCM_36376,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,ramkumar.v,Provisioning-Network,,No,06-01-2015 19:49,No,,Provisioning-Network,Provisioning-Network,14-01-2015 19:27
NCCM_36378,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ScheduleImplementation,paresh.pawar,SOC-IP,091GURG030011087087,No,07-01-2015 05:09,No,paresh.pawar,SOC-IP,SOC-IP,07-01-2015 05:11
NCCM_36379,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ConfigureCircuit,paresh.pawar,SOC-IP,091PATI623007867869,No,07-01-2015 08:04,No,,CM-IP-Enterprise,CM-IP-Enterprise,07-01-2015 08:07
NCCM_36380,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ConfigureCircuit,paresh.pawar,SOC-IP,403171805,No,07-01-2015 08:15,No,,CM-IP-Enterprise,CM-IP-Enterprise,07-01-2015 08:19
NCCM_36381,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ConfigureCircuit,paresh.pawar,SOC-IP,091NEWD623008800145,No,07-01-2015 08:23,No,,CM-IP-Enterprise,CM-IP-Enterprise,07-01-2015 08:26
NCCM_36386,NORMAL,URINNCCM,IN PROGRESS,NCCM_UR_IN_ReviewCR,kiraghav,SA-NOC,091LUCK030007877290_233614_oRIFLAMEiNDIA,No,07-01-2015 09:02,No,,ESOC,ESOC,09-01-2015 16:13
NCCM_36390,NORMAL,PINCNCCM,CLOSED,,gaurav.dodia,ESOC,091CHEN1143009663378,No,07-01-2015 10:14,No,,,,
NCCM_36395,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_RaiseCR,utkarsh.nigam,ESOC,091KOLK1143009014337,No,07-01-2015 11:12,No,utkarsh.nigam,ESOC,ESOC,07-01-2015 11:12
NCCM_36398,NORMAL,URINNCCM,IN PROGRESS,NCCM_UR_IN_ReviewCR,utkarsh.nigam,ESOC,091KOLK1143009014337,No,07-01-2015 11:16,No,,ESOC,ESOC,07-01-2015 11:44
NCCM_36399,NORMAL,URINNCCM,IN PROGRESS,NCCM_UR_IN_ReviewCR,utkarsh.nigam,ESOC,091KOLK1143009172958,No,07-01-2015 11:21,No,,ESOC,ESOC,07-01-2015 11:48
NCCM_36400,CEASE,BTNCCM,Ceased,,DeviVish,Provisioning-Network,,No,07-01-2015 14:41,No,,,,
NCCM_36401,CEASE,BTNCCM,Ceasing,UndoNCCM_BM_Tx_UpdateCramerCLR,DeviVish,Provisioning-Network,,No,07-01-2015 15:02,No,,Provisioning-Network,Provisioning-Network,07-01-2015 15:15
NCCM_36401,CEASE,BTNCCM,Ceasing,UndoNCCM_BM_Tx_ScheduleBulkMigration,DeviVish,Provisioning-Network,,No,07-01-2015 15:02,No,,Provisioning-Network,Provisioning-Network,07-01-2015 15:15
NCCM_36402,NORMAL,URINNCCM,IN PROGRESS,NCCM_UR_IN_ReviewCR,somnath.jadhav,ESOC,2231262242,No,07-01-2015 15:21,No,,ESOC,ESOC,08-01-2015 14:16
NCCM_36403,NORMAL,BTNCCM,CLOSED,,SupriKat,Provisioning-Network,,No,07-01-2015 15:43,No,,,,
NCCM_36404,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_RaiseCR,gaurav.dodia,ESOC,091CHEN1143009663378,No,07-01-2015 16:08,No,,ESOC,ESOC,07-01-2015 16:09
NCCM_36405,NORMAL,BINCCM,IN PROGRESS,NCCM_BM_IP_VerifyBulkMigrationTemplate,prashanth.shet,IP-Field-Ops-Bangalore,,No,07-01-2015 16:41,No,,SOC-IP,SOC-IP,07-01-2015 16:52
NCCM_36406,NORMAL,BINCCM,IN PROGRESS,NCCM_BM_IP_VerifyBulkMigrationTemplate,prashanth.shet,IP-Field-Ops-Bangalore,,No,07-01-2015 16:52,No,,SOC-IP,SOC-IP,07-01-2015 17:01
NCCM_36407,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ConfigureCircuit,paresh.pawar,SOC-IP,091MUMB623008652509,No,07-01-2015 16:58,No,,CM-IP-Enterprise,CM-IP-Enterprise,07-01-2015 17:02
NCCM_36409,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ConfigureCircuit,paresh.pawar,SOC-IP,091MUMB623009155380,No,07-01-2015 17:04,No,,CM-IP-Enterprise,CM-IP-Enterprise,07-01-2015 17:06
NCCM_36410,NORMAL,BINCCM,IN PROGRESS,NCCM_BM_IP_VerifyBulkMigrationTemplate,jayaprasad.k,IP-Field-Ops-Hyderabad,,No,07-01-2015 17:37,No,,SOC-IP,SOC-IP,07-01-2015 17:45
NCCM_36411,NORMAL,URIGPSNCCM,IN PROGRESS,NCCM_UR_IGP_VerifyCRSAAccess,paresh.pawar,SOC-IP,060SHAH623007891139,No,07-01-2015 18:09,No,,SA-ACCESS,SA-ACCESS,07-01-2015 18:14
NCCM_36413,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ScheduleImplementation,paresh.pawar,SOC-IP,091CHEN030002576265,No,08-01-2015 02:35,No,paresh.pawar,SOC-IP,SOC-IP,08-01-2015 02:36
NCCM_36414,NORMAL,BTNCCM,CLOSED,,omprakash.kore,Provisioning-Network,,No,08-01-2015 07:58,No,,,,
NCCM_36415,NORMAL,BTNCCM,CLOSED,,omprakash.kore,Provisioning-Network,,No,08-01-2015 08:13,No,,,,
NCCM_36416,NORMAL,BINCCM,CLOSED,,KKumari,SOC-IP,,No,08-01-2015 10:08,No,,,,
NCCM_36418,CEASE,URIGPSNCCM,Ceasing,UndoNCCM_VerifyCRSAAccess,paresh.pawar,SOC-IP,091PUNE623006194611,No,08-01-2015 11:01,No,,SA-ACCESS,SA-ACCESS,08-01-2015 13:28
